ncaa_player_name,rookie_Age,ncaa_team,Full Role,scouting_report,projected_range,ncaa_rim_fg%,ncaa_mid_fg%,ncaa_3p%,length_pc1,explosive_pc2,P(Bust),P(Star),mean_AST_2_TOV,mean_AST_2_FG,mean_AST%,mean_TOV%,mean_USG%,mean_PPP,mean_0-3_prop,mean_3-10_prop,mean_10-16_prop,mean_16-3P_prop,mean_corner_%3PA,mean_2P_%astd,mean_3P_%astd,mean_0-3_fg%,mean_3-10_fg%,mean_10-16_fg%,mean_16-3P_fg%,mean_3P_fg%,mean_corner_3P%,mean_STL%,mean_BLK%,mean_ORB%,mean_DRB%,mean_3P_prop_not_corner,floor_AST_2_TOV,floor_AST_2_FG,floor_AST%,floor_TOV%,floor_USG%,floor_PPP,floor_0-3_prop,floor_3-10_prop,floor_10-16_prop,floor_16-3P_prop,floor_corner_%3PA,floor_2P_%astd,floor_3P_%astd,floor_0-3_fg%,floor_3-10_fg%,floor_10-16_fg%,floor_16-3P_fg%,floor_3P_fg%,floor_corner_3P%,floor_STL%,floor_BLK%,floor_ORB%,floor_DRB%,floor_3P_prop_not_corner,ceiling_AST_2_TOV,ceiling_AST_2_FG,ceiling_AST%,ceiling_TOV%,ceiling_USG%,ceiling_PPP,ceiling_0-3_prop,ceiling_3-10_prop,ceiling_10-16_prop,ceiling_16-3P_prop,ceiling_corner_%3PA,ceiling_2P_%astd,ceiling_3P_%astd,ceiling_0-3_fg%,ceiling_3-10_fg%,ceiling_10-16_fg%,ceiling_16-3P_fg%,ceiling_3P_fg%,ceiling_corner_3P%,ceiling_STL%,ceiling_BLK%,ceiling_ORB%,ceiling_DRB%,ceiling_3P_prop_not_corner,Mean_Primary_Cluster,Mean_Primary_Cluster_Prob,Mean_Secondary_Cluster,Mean_Secondary_Cluster_Prob,Mean Full Role,floor_Primary_Cluster,floor_Primary_Cluster_Prob,floor_Secondary_Cluster,floor_Secondary_Cluster_Prob,floor Full Role,ceiling_Primary_Cluster,ceiling_Primary_Cluster_Prob,ceiling_Secondary_Cluster,ceiling_Secondary_Cluster_Prob,ceiling Full Role,floor_comp,floor_comp_id,floor_comp_pts,floor_comp_reb,floor_comp_ast,floor_comp_dbpm,med_comp,med_comp_id,med_comp_pts,med_comp_reb,med_comp_ast,med_comp_dbpm,ceiling_comp,ceiling_comp_id,ceiling_comp_pts,ceiling_comp_reb,ceiling_comp_ast,ceiling_comp_dbpm
Seth Lundy,23,Penn St.,Floor-Spacing Wing,Accurate shooter that can attack closeouts as well. Competent defender that can use his length to guard across positions.,2nd round +,-0.6869346177005967,1.1058340191323153,0.744036186854254,0.7915481705801755,-0.6626036973146836,0.6885406823128342,0.012,1.6416640253565773,0.2191917591125199,11.197163232963522,11.14074484944531,18.781251980982567,0.9809667194928665,0.25350237717908014,0.16277337559429492,0.07935023771790803,0.09072900158478607,0.11679080824088738,0.334299366085579,0.37236370839936606,0.6496038034865304,0.40025356576862126,0.3777971473851037,0.35011093502377216,0.33695721077654545,0.35717908082408895,1.5535974643423116,1.4538827258320106,4.225832012678291,14.557812995245632,0.2964263074484944,1.5044796012077433,0.19134892604477974,9.53209238833819,10.284087176056268,18.33867562262048,0.9542882829427426,0.23090704859225036,0.1445822933001573,0.07050592757614653,0.08192899775628348,0.10515650938817254,0.2831541688183446,0.3422775940120374,0.6441916018307422,0.4104041945049033,0.3701167053244645,0.3418970002066282,0.33378795599071176,0.3430545514656497,1.4375602009488542,1.120888106079558,3.8407143746538517,13.309322728952496,0.27569652432459846,1.7138700883429765,0.22170864925971212,11.990470936351018,11.591589465867061,19.29960321642674,0.9937295795486774,0.27487227249164187,0.16929306289379759,0.08003821259286772,0.09907866473574256,0.13643878786550415,0.36305690471438934,0.44872625770912966,0.661673869922463,0.42003650047458163,0.38988770048227434,0.3701804920928812,0.35574334128492924,0.3752079539853592,1.5816098399481797,1.7185356486300376,4.859479846970679,15.745020602032879,0.3352639965255505,Floor Spacer,0.87,None,0.069,Floor Spacer,Floor Spacer,0.625,Scoring Guard,0.261,Shooting Guard,Floor Spacer,0.876,None,0.071,Floor Spacer,John Jenkins,jenkijo01,21.03,6.0,3.0,-0.9,Isaiah Livers,liveris01,14.0,5.8,1.7,-0.3,Max Strus,strusma01,22.03,5.37,3.03,-1.0
Omari Moore,22,San Jose St.,Lead Guard,"With NBA size, Moore could be a guy that sticks if he can smooth out a shot and develop defensively. He already reads the game well.",2nd round +,-1.069078131576822,-1.3712970152024282,0.052489325351270065,0.6391645368323186,-0.7299611362020275,0.6693524997625332,0.07,2.185689381933436,0.38960380348652984,20.05828843106179,13.693201267828872,20.132662440570513,0.9311093502377168,0.2590491283676702,0.1794770206022186,0.09255150554675096,0.09007923930269418,0.09289223454833609,0.24606545166402527,0.3029809825673536,0.6161172741679876,0.3782567353407285,0.37914421553090316,0.3521236133122023,0.3344690966719502,0.3547543581616483,1.7259904912836777,1.1890808240887478,3.2135657686212378,12.459619651347094,0.2863787638668777,2.098373933048702,0.2628610751022187,15.853457321516494,13.612826769387695,19.601917581784903,0.9043486025723888,0.2263127145193234,0.1788077417208811,0.0896616154500736,0.08051945925334872,0.07952591470503795,0.2203006434479109,0.26356144966126294,0.6100578009822647,0.35079118993426295,0.37411972147780725,0.3431695671404071,0.3303145826177108,0.3462969873342763,1.7147451190510388,1.0616758254986856,2.480461759957555,10.82741452381313,0.2515288743184135,2.3796549960985547,0.4092032914487527,22.672534058676174,14.71808972439114,21.768583817032294,0.9339942898598198,0.28776957179071166,0.1995086208977067,0.09984004845956788,0.09907866473574256,0.09873128168399373,0.26045315810480274,0.3200108890668296,0.6181821575922501,0.37996020648472884,0.38602904043680025,0.3684057036187087,0.3522757111248648,0.37311205362441624,1.8014036457445923,1.2417116415054514,3.442403636508553,13.346580842433587,0.2971033401523374,Pass-First Playmaker,0.935,None,0.039,Pass-First Playmaker,Pass-First Playmaker,0.949,None,0.039,Pass-First Playmaker,Pass-First Playmaker,0.883,None,0.096,Pass-First Playmaker,Miye Oni,onimi01,9.9,7.9,2.6,1.3,Aaron Holiday,holidaa01,20.1,5.23,6.9,0.13,Shelvin Mack,macksh01,19.2,5.9,9.4,-0.37
Oscar Tshiebwe,23,Kentucky,Rim Runner,"A true rim-runner but undersized for an NBA big, Tshiebwe is the ultimate hustle rebounder. The rest of his game, however, is filled with questions.",2nd round +,0.8581111409886248,-0.42097090501059586,-3.717556468003707,-3.437861135911522,1.3984275181965287,0.6171091243448572,0.098,1.4367194928684617,0.24431061806656124,12.481156893819335,13.037654516640268,19.252171156893805,0.988082408874803,0.4199683042789225,0.21621236133122007,0.07792393026941354,0.08050713153724248,0.0558545166402536,0.4792939778129961,0.18034484944532503,0.6674643423137885,0.4058478605388274,0.3771949286846275,0.3207131537242475,0.24800316957210822,0.2395879556259905,1.5879714738510324,2.5532329635499225,8.156101426307433,19.64488114104598,0.1493118858954041,1.2195916134990255,0.23227471633644295,10.899070692239393,12.485611317369468,18.33224836771965,0.9852906225289972,0.3326152867101715,0.21783350052901546,0.07050592757614653,0.06247726563310935,0.03250990229747686,0.4611222380365217,0.11116350612766725,0.6575987099784758,0.41020414617651,0.3699307973296627,0.29468083815328733,0.22509762429570596,0.18443784655087644,1.5325916537614224,1.9496039977600796,6.313588656324316,18.269095399560022,0.09096257185530919,1.4965600936439851,0.2620136105119704,13.750528872847491,13.831325025723425,19.947010932762993,1.0110689396959398,0.4761301709672917,0.24674078317857182,0.08003821259286772,0.0795802863993279,0.05695238005832027,0.5383549261616558,0.1959377429059728,0.6963946181293674,0.4257364897617638,0.3898104338473641,0.32029064245443695,0.29449588699976786,0.3001671974833741,1.669593853553379,2.964692612236609,9.542143670731313,22.072100605521747,0.17541122331828238,Skilled Big,0.996,None,0.004,Skilled Big,Skilled Big,0.999,None,0.001,Skilled Big,Skilled Big,0.995,None,0.005,Skilled Big,Robert Sacre,sacrero01,14.37,11.03,2.33,-0.8,Greg Smith,smithgr02,15.0,12.7,1.2,0.25,Kyle O'Quinn,oquinky01,18.57,17.57,6.1,2.33
Emoni Bates,19,Eastern Michigan,Scoring Wing,"Once heralded as the next Kevin Durant, the fall for Emoni Bates has been sharp. However, he still possesses good scoring ability, though his lack of athleticism fails him. Poor playmaker as well failing to look for the extra pass.",2nd round +,-1.1514366474984226,0.549775435648168,-0.03674252774588923,-2.0936344655564465,1.9510045619521947,0.838247095680758,0.104,1.6153248811410459,0.23153724247226642,14.205689381933395,11.50836767036449,21.490190174326443,0.9801426307448484,0.25827258320126767,0.17093502377179076,0.08694136291600639,0.09616481774960377,0.09676323296354983,0.3135904912836768,0.33145974643423176,0.6586687797147386,0.4080507131537242,0.3832171156893823,0.3580665610142627,0.3384469096671955,0.36686212361331216,1.5443106180665613,1.4289381933438987,4.161584786053886,14.980824088747996,0.29112900158478644,1.5044796012077433,0.1976099173937764,13.551412456689198,10.27241310057762,21.347934366326164,0.954875873914518,0.22965685377933293,0.16296619384795752,0.07914854832486486,0.09322336958251373,0.07952591470503795,0.27861210950938514,0.3094174749869558,0.6442800138793389,0.4104041945049033,0.37202594259785826,0.3438286870043878,0.33378795599071176,0.35234461335132544,1.4375602009488542,1.1145122605191857,3.8407143746538517,14.007896473518377,0.27073151143497703,1.7153292674981482,0.24146927393000595,15.344824542147588,11.957811535852118,23.11131631164897,0.992113978090654,0.27487227249164187,0.1892209565767713,0.09062463547763648,0.10934734685304257,0.10652365591845452,0.32033749824210855,0.3631825847620448,0.6833732055547115,0.4271795925416946,0.3901208352229361,0.3701804920928812,0.35941283706806726,0.39079679101705134,1.5816098399481797,1.4855551995133494,4.604254399020192,16.20624276786421,0.30001847185377006,Scoring Guard,0.652,Interior Offensive Hub,0.296,Perimeter Offensive Hub,Scoring Guard,0.507,Interior Offensive Hub,0.443,Perimeter Offensive Hub,Scoring Guard,0.77,None,0.193,Scoring Guard,Kevin Knox,knoxke01,19.87,8.47,1.97,-1.07,Jordan Nwora,nworajo01,23.57,9.5,2.37,-1.07,Shabazz Muhammad,muhamsh01,27.27,8.13,1.8,-2.9
Isaiah Wong,22,Miami FL,Lead Guard,"A pure on-ball scorer, Wong needs to improve his off-ball scoring as well as make better connective passes.",2nd round +,-0.8648290120912538,0.5906158965820326,0.5655724806599354,2.6632167772334316,0.18104193805504942,0.7160397961782687,0.008,1.9185103011093498,0.2583676703645011,12.896323296354995,11.365847860538823,18.255990491283676,0.9528050713153721,0.24039619651347105,0.15862123613312246,0.08388272583201276,0.09312202852614904,0.12548732171156896,0.2937172741679877,0.3733903328050715,0.6273692551505557,0.38239302694136257,0.3938351822503964,0.3502218700475438,0.3380982567353415,0.35841521394611725,1.5938351822503962,1.2896513470681448,3.3201426307448534,12.993708399366078,0.2978090332805071,1.940989745963203,0.2303818237786587,10.77883836208118,10.307775872004271,16.895260233720336,0.9319763167788391,0.20755791038503105,0.14258716927877946,0.07916880711546286,0.08192899775628348,0.13014949192972985,0.2603752540861903,0.35275882900424516,0.6089533285627357,0.3517549756938019,0.38996129351462894,0.34137331571627844,0.3336670048279992,0.3426141442414254,1.5297289265048868,1.0628672117024807,2.480461759957555,12.40953615730349,0.27885227313182714,2.0851274447760058,0.2630184259035933,13.667135799091087,11.967556879227102,19.075485676657856,0.9624432055541904,0.23781885660260568,0.16948725538952453,0.0893955997873876,0.09907866473574256,0.13643878786550415,0.3032893916195561,0.4482198089012277,0.6346592566897935,0.389841356433263,0.41830228012454845,0.3700898133328868,0.3522757111248648,0.37420537535666343,1.6561234901843815,1.336396449847046,3.4364578311361003,14.326690909597774,0.3338874235712769,Floor Spacer,0.528,Scoring Guard,0.431,Shooting Guard,Floor Spacer,0.67,Scoring Guard,0.284,Shooting Guard,Floor Spacer,0.492,Scoring Guard,0.461,Shooting Guard,Dillon Brooks,brookdi01,27.33,5.13,4.23,-0.8,Yogi Ferrell,ferreyo01,18.83,5.03,5.93,-0.23,Tim Hardaway Jr.,hardati02,27.0,5.4,3.5,-1.17
Jaylen Clark,21,UCLA,Pass-First Playmaker,A strong wing that plays tough defense. Clark lacks much of a consistent offensive game. He's a great team player and defender highlighted by leading UCLA in BPM.,2nd round +,0.5336185882575188,-0.6157484879259469,-0.04789650938303414,0.8460291803774069,0.31724199198309544,0.5008015755346366,0.048,1.7405388272583215,0.26079239302694146,12.95342313787639,11.913090332805053,18.99580031695722,0.9699049128367662,0.2890015847860536,0.1766877971473852,0.07903328050713151,0.07984152139461183,0.10936244057052288,0.33777385103011137,0.33608288431061806,0.6482567353407293,0.3844849445324881,0.35812995245641893,0.35167987321711613,0.32947702060221945,0.34958795562599065,1.6995879556259894,1.6330903328050705,4.502725832012683,14.976624405705218,0.2665488114104593,1.6015362113285982,0.2303818237786587,10.981755536044309,11.246445455726665,18.33224836771965,0.9542882829427426,0.2655710491540333,0.1631343395690845,0.07050592757614653,0.06247726563310935,0.09739116385181279,0.30183225090366844,0.3096954729218947,0.6303036811953989,0.3517549756938019,0.33001473541674287,0.3418970002066282,0.32405136391762174,0.33778495002306547,1.6908547428590852,1.3057422487350556,3.8407143746538517,13.963872331043335,0.25251971521434946,1.9067162880232496,0.2799005661458455,14.083004050089645,11.959478049225526,19.439179211252444,0.9869919085325621,0.3146200716959305,0.189273852838927,0.08003821259286772,0.07685854515383178,0.13308152850214558,0.3986114368276279,0.36492586630958135,0.6637647891730545,0.3899343861023614,0.36509775828941377,0.37021493576045195,0.3461962893668375,0.37302596425105317,1.8042028000120147,1.8448473495774753,5.177925781826801,16.20624276786421,0.2933016649776625,Skilled Big,0.872,None,0.083,Skilled Big,Skilled Big,0.928,None,0.053,Skilled Big,Skilled Big,0.889,None,0.077,Skilled Big,Chris Singleton,singlch01,13.17,10.03,1.7,0.6,Jeremy Lin,linje01,23.23,6.37,9.73,1.9,Jae Crowder,crowdja01,18.7,8.43,3.3,1.53
Mike Miles Jr.,21,TCU,Lead Guard,"Small scoring guard that can find ways to finish at all levels. He's only an average distributor, however, and his size may hold him back from contributing on the NBA floor.",2nd round +,0.8004601798435036,0.37698887015874466,0.3201848846427473,4.560227323102325,0.8064526359405596,0.7047741429921898,0.096,1.7611568938193354,0.26402535657686255,14.796592709984123,11.944722662440565,20.292900158478602,0.9610935023771763,0.2649920760697309,0.17141045958795567,0.08374009508716322,0.09432646592709984,0.1065591125198097,0.30594992076069755,0.32944801901743265,0.6441679873217119,0.3822028526148971,0.385689381933439,0.3466402535657686,0.33540412044374057,0.3635499207606976,1.6378605388272576,1.4093977812995238,3.5956735340729042,13.69606973058636,0.27843296354992075,1.6015362113285982,0.23293550835077306,13.524242075753273,11.30349984113779,19.79266086867181,0.9449250066431139,0.2340241960255115,0.1634824306855583,0.07916880711546286,0.08192899775628348,0.09005461751198857,0.2633452540861902,0.3096954729218947,0.6319272767644774,0.3517549756938019,0.3782214789080305,0.34137331571627844,0.330385445236225,0.3519042061271011,1.548055209403689,1.1182567426507029,2.854464725892195,12.81911300287742,0.2527196743184134,1.9133121016036037,0.27987785229202217,16.301699464649335,12.375891870952918,21.788660472451966,0.984322743214108,0.28775809114896816,0.18941805197286254,0.08956175347763647,0.09907866473574256,0.1330615332461992,0.32033749824210855,0.3657042305489311,0.6640618470606445,0.3898978650708642,0.3998712852821709,0.3700898133328868,0.35305161737741964,0.3734130123465079,1.6795550417357175,1.4896831832869177,3.4678949824536387,15.309971280681273,0.29296225242601626,Scoring Guard,0.964,None,0.017,Scoring Guard,Scoring Guard,0.975,None,0.018,Scoring Guard,Scoring Guard,0.973,None,0.014,Scoring Guard,Dillon Brooks,brookdi01,27.33,5.13,4.23,-0.8,Solomon Hill,hillso01,14.63,7.8,3.93,0.67,Tim Hardaway Jr.,hardati02,27.0,5.4,3.5,-1.17
Adama Sanogo,21,Connecticut,Skilled Forward,"Sanogo won't be able to be a full-time five at the next level. However, his defensive versatility means he can guard forwards while playing offensively as a small-ball five at times.",2nd round +,2.2120851427397326,0.4445327093955191,0.35364682955418203,-2.8435246883347305,0.6833567786237198,0.5206590152551758,0.06,1.4787004754358166,0.24418383518225045,12.923026941362917,12.678541996830438,19.823898573692556,0.9912836767036448,0.36462757527733736,0.20621236133122006,0.08394611727416791,0.08465927099841516,0.06623169572107766,0.4314630744849447,0.23019714738510333,0.6738034865293192,0.4104595879556259,0.3846434231378764,0.3429477020602228,0.28868462757527796,0.28896988906497595,1.5390966719492885,2.1247860538827257,7.190586370839931,18.96036450079242,0.19452900158478625,1.3405877365879826,0.23069279708646565,10.991397390743634,12.07804598292942,19.409383615974917,0.9864259291132509,0.33108900723690965,0.19798965552803588,0.07916880711546286,0.07098749439199462,0.041531696811817745,0.35628703302484804,0.18052864895714196,0.6611906273363982,0.41020414617651,0.37816858778876783,0.3342992522579778,0.26292086104517337,0.25025735828393314,1.4472163262404591,1.5110333297648948,6.169464384171322,17.419426227107778,0.14829116059298955,1.4949186309599027,0.26557644970430855,14.144148617325458,13.682118112261309,20.791749407055683,1.0105977760710212,0.4147588353531837,0.21302129993126936,0.08956175347763647,0.0900143483993279,0.07515611638880534,0.45482130643105717,0.24902764533870878,0.6963946181293674,0.4275843847436501,0.38972649346907623,0.3571879917944172,0.29928778072052636,0.3275612994038309,1.5862303348131697,2.3942417357264696,6.987576953838365,20.152887160008156,0.21335896146430094,Rim Runner,0.565,Skilled Big,0.415,Limited Big,Skilled Big,0.513,Rim Runner,0.468,Limited Big,Rim Runner,0.593,Skilled Big,0.377,Limited Big,Mfiondu Kabengele,kabenmf01,16.8,10.6,3.0,0.1,Chimezie Metu,metuch01,21.53,12.47,2.63,-0.33,Markieff Morris,morrima02,23.83,10.47,3.57,0.17
Andre Jackson Jr.,21,Connecticut,Pass-First Playmaker,"Part of the UConn title team, Jackson is great defender, on and off ball. He also plays intelligently, making the right passes when needed. He'll need to become a situationally effective shooter to stick",2nd round +,0.5336185882575188,-0.9079148622989732,-0.5832876279659893,1.4055138179860522,-2.0750813045878735,0.6006520555473602,0.08828571428571427,2.2058795562599025,0.48941362916006353,21.43540412044371,15.83126782884307,18.93535657686212,0.9055942947702061,0.277385103011093,0.17541996830427856,0.08277337559429472,0.0855784469096673,0.09373645007923953,0.24566244057052275,0.31224152139461187,0.6112519809825676,0.3725673534072892,0.3614738510301121,0.3335023771790806,0.32633914421553245,0.33437400950871704,1.8954199683042814,1.369175911251982,3.5240729001584787,13.581885895404161,0.2842984152139456,2.098373933048702,0.2628610751022187,16.021711590305422,15.136794678207508,18.30305350472775,0.8651034035171157,0.2526521761803438,0.16207421722946402,0.07914936169699872,0.0704098570136753,0.07954745583379493,0.2219420589101348,0.288940013930827,0.580534163991239,0.35079118993426295,0.3377047194460666,0.3208839142594237,0.31790162993292564,0.3051039856907216,1.924168094746713,1.1173946079896164,2.742782880763435,12.821250653622274,0.2515288743184135,2.378811584126963,0.5580035286964389,24.751423058676178,17.801492541932873,19.232538320690452,0.9258807999917354,0.28775809114896816,0.1892377606563232,0.08551219618977518,0.08912350722376985,0.10661375744247298,0.26045315810480274,0.36400196508821503,0.6157692621249822,0.36979693879902076,0.3647214307133783,0.3476214566469741,0.34298088244105895,0.3669404371007192,2.0805856466601482,1.4597991824138175,3.4731864651167514,15.365132841677992,0.29296225242601626,Pass-First Playmaker,1.0,None,0.0,Pass-First Playmaker,Pass-First Playmaker,1.0,None,0.0,Pass-First Playmaker,Pass-First Playmaker,1.0,None,0.0,Pass-First Playmaker,Jared Cunningham,cunnija01,15.0,4.8,2.5,-0.2,Edmond Sumner,sumneed01,21.17,5.13,4.4,-0.17,Eric Bledsoe,bledser01,27.17,6.8,8.6,0.97
Julian Strawther,21,Gonzaga,Catch-and-Score,"Three-point sharpshooter with real touch with his floater. However, he has low defensive impact which hampers his stock.",2nd round +,-0.21749107694747552,1.0115868015926293,0.7998060950399785,-0.2280357170588174,0.007159148180715114,0.695316357118016,0.008,1.6087480190174317,0.21218700475435837,11.618177496038006,10.975784469096654,19.589524564183833,0.985594294770204,0.25727416798732144,0.16442155309033268,0.07836767036450078,0.09012678288431071,0.11153914421553081,0.33359445324881176,0.3665461172741678,0.6480348652931858,0.4048652931854203,0.3785103011093505,0.35091917591125255,0.3355942947702063,0.35965134706814555,1.5194928684627576,1.5391125198098246,4.250887480190175,14.918779714738504,0.2983023771790808,1.5044796012077433,0.174382531148733,10.429110116900345,9.578972543664698,18.7110950702133,0.9646663489168967,0.23079557649151047,0.14460973719136255,0.07050592757614653,0.08099791113557786,0.10003084369593378,0.2831541688183446,0.3376526189641468,0.6303036811953989,0.4104041945049033,0.3701167053244645,0.3418970002066282,0.33050639639893753,0.3479564821592111,1.395305190443971,1.1127530652893016,3.8391450249696875,13.932369137106397,0.2799372765946944,1.7138700883429765,0.21039165574523455,12.625848117660789,11.268295593086483,20.890905387399272,1.0005790711999272,0.27487227249164187,0.16929306289379759,0.08003821259286772,0.09907866473574256,0.13316878786550415,0.36305690471438934,0.4105113233029227,0.6633433198936124,0.4271795925416946,0.38988770048227434,0.3701804920928812,0.35682975979117304,0.37411928598330035,1.5508546794118527,1.8448473495774753,4.860134169680018,16.20624276786421,0.33637820226299053,Floor Spacer,0.818,None,0.147,Floor Spacer,Skilled Big,0.404,Scoring Guard,0.318,Catch-and-Score,Floor Spacer,0.728,Skilled Big,0.223,Stretch Four,Jordan Nwora,nworajo01,23.57,9.5,2.37,-1.07,Eric Paschall,pascher01,24.1,7.93,3.17,-1.3,Max Strus,strusma01,22.03,5.37,3.03,-1.0
Ricky Council IV,21,Arkansas,Scoring Wing,Athletic slashing wing that lacks a jumpshot. Will need to improve from three to stick in the league.,2nd round +,0.5336185882575188,-0.47280687465742344,-0.7059814259745834,0.32564659754279934,0.1433957919434802,0.7475860697475374,0.012,1.7560221870047545,0.24581616481775018,12.669429477020595,11.529175911251961,18.973882725832024,0.9576862123613296,0.2653090332805074,0.17473851030110948,0.0832012678288432,0.08790808240887482,0.11403581616481778,0.32132567353407354,0.34112424722662466,0.6416798732171156,0.3816006339144214,0.3863232963549925,0.3388589540412048,0.3285103011093507,0.3491442155309035,1.5664659270998424,1.3471790808240884,4.050538827258325,13.63477020602218,0.275203486529319,1.6015362113285982,0.2303818237786587,10.867519753748907,10.346369821294616,18.33224836771965,0.9449250066431139,0.2412894079931536,0.1634824306855583,0.07916880711546286,0.07212304189603355,0.10515776829296612,0.27861210950938514,0.3220427639348348,0.631046965856714,0.3517549756938019,0.3782214789080305,0.320744083170227,0.32349284306285947,0.33734454279884113,1.5161654503849256,1.118941338656375,3.8407143746538517,12.782008977832971,0.2548240007054975,1.9128543124516022,0.25882390006726913,13.667135799091087,11.959478049225526,19.439179211252444,0.9859383446721313,0.28775809114896816,0.189273852838927,0.08551219618977518,0.09768805243319087,0.1330615332461992,0.3353025394595026,0.38252469874073136,0.6586805985624251,0.39033002612824763,0.3998712852821709,0.35722243546198795,0.3441903965633714,0.3745063340787551,1.6095506549472032,1.4597991824138175,4.607158393083804,15.309971280681273,0.29296225242601626,Floor Spacer,0.762,Scoring Guard,0.21,Shooting Guard,Floor Spacer,0.799,None,0.124,Floor Spacer,Floor Spacer,0.833,None,0.12,Floor Spacer,Dwayne Bacon,bacondw01,17.63,6.7,2.67,-0.97,Amir Coffey,coffeam01,16.83,5.3,3.63,-0.27,Solomon Hill,hillso01,14.63,7.8,3.93,0.67
Azuolas Tubelis,19,Arizona,Skilled Forward,"Tubelis has an offense focused game, as he heavily lacks on the defensive end. He needs to improve his shot to make it as a stretch big.",2nd round +,0.9865904258263217,0.6157484879259487,-0.22636021557735272,-2.9059090607349702,1.4819908542908633,0.5045736184073466,0.076,1.5094294770206025,0.24578446909667181,13.658985736925535,12.523724247226623,20.445118858954064,0.9980982567353407,0.362456418383518,0.20576862123613285,0.08400950871632318,0.0877654516640253,0.06409223454833594,0.42792868462757594,0.22664896988906508,0.6731378763866886,0.4146275752773376,0.3840095087163232,0.35537242472266345,0.2873375594294778,0.29421553090332786,1.5815530903328057,2.202361331220284,6.88335974643423,18.920427892234542,0.1956383518225042,1.3627726648942662,0.23058845803117015,11.275410378919654,11.9198331512819,19.86566086867181,1.0010688559182772,0.33108900723690965,0.19798965552803588,0.07916880711546286,0.07212304189603355,0.041531696811817745,0.35628703302484804,0.17705624107750248,0.6611906273363982,0.4205708405660804,0.3719730514785956,0.34548499380389747,0.26292086104517337,0.25562731464723315,1.5318598035739779,1.722432880698645,5.840050462816464,17.419426227107778,0.14829116059298955,1.5729957793078597,0.26557644970430855,14.635148988727066,12.456221846076401,21.701518921296007,1.0292211199547436,0.4147588353531837,0.21314815770429732,0.08956175347763647,0.09768805243319087,0.07515611638880534,0.45482130643105717,0.24902764533870878,0.6963946181293674,0.4366551080339117,0.38984729272177626,0.37021493576045195,0.2995298455536267,0.33161510454691506,1.661814014238602,2.5975807531813095,6.987576953838365,20.152887160008156,0.21305276565323333,Skilled Big,0.72,Interior Offensive Hub,0.258,Versatile Big,Skilled Big,0.725,None,0.195,Skilled Big,Skilled Big,0.653,Interior Offensive Hub,0.26,Versatile Big,Chimezie Metu,metuch01,21.53,12.47,2.63,-0.33,Trey Lyles,lylestr01,24.07,11.97,2.83,-0.8,Montrezl Harrell,harremo01,29.67,12.03,3.53,0.33
Julian Phillips,19,Tennessee,Skilled Forward,"All-around wing that can't find an offensive skill to hang his hat on. Philips excels defensively, but struggled at all levels scoring the ball.",2nd round +,-0.7478799194825816,-1.6980207026733392,-1.0517548567260755,0.58397647716812,-2.025104103582717,0.6361683671776224,0.10108571428571429,1.6008716323296373,0.24920760697305877,12.602012678288427,12.334722662440566,18.85656101426308,0.9642789223454848,0.33225039619651386,0.17740095087163235,0.07446909667194922,0.08549920760697304,0.09868605388272578,0.3684118858954047,0.2924160063391443,0.6507290015847874,0.37270998415213924,0.3635816164817753,0.33451664025356653,0.30648177496038076,0.3204120443740095,1.6883201267828831,1.8455942947702033,5.156291600633919,15.087448494453241,0.23166259904912848,1.5044796012077433,0.23047751623939552,11.012072076158193,11.710965574215926,18.33224836771965,0.9449250066431139,0.2912393796019416,0.16196619384795752,0.061536703262298556,0.07098749439199462,0.07954745583379493,0.30713152534190874,0.26452285154294664,0.642841424345615,0.35074414817420924,0.33602910353489457,0.3228070080670353,0.29042945191375275,0.28835353202574215,1.5748652654723296,1.512160425396949,4.250317249646701,14.113165190274076,0.1905841037189989,1.6261236181215466,0.26509744116716866,13.687817165509037,12.368939428546208,19.232538320690452,0.9859306234821255,0.36422954578293143,0.18911766856207898,0.08003821259286772,0.08912350722376985,0.11561177244230413,0.41023182207986864,0.30866111078218617,0.6636234380596313,0.3657223276484869,0.3694419467822743,0.3477465790745392,0.3455805061897107,0.33166025762251744,1.8036580902641746,2.1047675642137302,5.817374563825071,16.20624276786421,0.24637261624758733,Skilled Big,0.958,None,0.022,Skilled Big,Skilled Big,0.982,None,0.01,Skilled Big,Skilled Big,0.953,None,0.026,Skilled Big,Troy Williams,willitr02,18.33,8.43,2.17,0.37,Luguentz Dort,dortlu01,23.13,6.4,2.83,-0.87,Josh Okogie,okogijo01,15.83,7.87,3.03,0.47
